muestra_id,acidez fija,acidez volatil,acido citrico,azucar residual,cloruros,dioxido de azufre libre,dioxido de azufre total,pH,sulfatos,calidad
3857,8.8,0.59,0.18,2.9,0.089,12.0,74.0,3.14,0.54,5
3858,8.0,0.25,0.13,17.2,0.036,49.0,219.0,2.96,0.46,5
3859,5.6,0.25,0.26,3.6,0.037,18.0,115.0,3.42,0.5,6
3860,6.4,0.14,0.28,7.9,0.057,21.0,82.0,3.26,0.36,6
3861,7.6,0.43,0.29,2.1,0.075,19.0,66.0,3.4,0.64,5
3862,7.3,0.14,0.49,1.1,0.038,28.0,99.0,3.2,0.72,6
3863,7.6,0.24,0.44,3.8,0.037,49.0,146.0,3.06,0.37,6
3864,6.6,0.5,0.0,1.8,0.062,21.0,28.0,3.44,0.55,6
3865,7.4,0.16,0.49,1.2,0.055,18.0,150.0,3.23,0.47,6
3866,8.9,0.59,0.39,2.3,0.095,5.0,22.0,3.37,0.58,5
3867,6.9,0.4,0.22,5.95,0.081,76.0,303.0,3.4,0.57,5
3868,7.2,0.24,0.3,1.6,0.048,27.0,131.0,3.25,0.45,5
3869,6.2,0.25,0.25,1.4,0.03,35.0,105.0,3.3,0.44,7
3870,9.0,0.55,0.3,8.1,0.026,14.0,71.0,2.94,0.36,5
3871,6.3,0.26,0.29,2.2,0.043,35.0,175.0,3.38,0.43,6
3872,6.3,0.43,0.32,8.8,0.042,18.0,106.0,3.28,0.33,7
3873,6.8,0.33,0.31,7.4,0.045,34.0,143.0,3.06,0.55,6
3874,9.4,0.33,0.59,2.8,0.079,9.0,30.0,3.12,0.54,6
3875,6.0,0.23,0.34,1.3,0.025,23.0,111.0,3.36,0.37,6
3876,8.9,0.13,0.49,1.0,0.028,6.0,24.0,2.91,0.32,5
3877,6.7,0.325,0.82,1.2,0.152,49.0,120.0,2.99,0.38,5
3878,6.3,0.18,0.24,3.4,0.053,20.0,119.0,3.11,0.52,6
3879,7.5,0.27,0.79,11.95,0.04,51.0,159.0,2.98,0.44,5
3880,7.3,0.73,0.24,1.9,0.108,18.0,102.0,3.26,0.59,5
3881,6.3,0.19,0.33,10.1,0.063,63.0,133.0,2.86,0.41,5
3882,8.0,0.57,0.39,3.9,0.034,22.0,122.0,3.29,0.67,7
3883,7.1,0.43,0.42,5.5,0.071,28.0,128.0,3.42,0.71,5
3884,15.9,0.36,0.65,7.5,0.096,22.0,71.0,2.98,0.84,5
3885,8.7,0.42,0.45,2.4,0.072,32.0,59.0,3.33,0.77,6
3886,6.2,0.53,0.02,0.9,0.035,6.0,81.0,3.24,0.35,4
3887,5.4,0.29,0.47,3.0,0.052,47.0,145.0,3.29,0.75,6
3888,6.0,0.25,0.28,7.7,0.053,37.0,132.0,3.06,0.5,6
3889,6.5,0.29,0.26,7.0,0.04,18.0,113.0,3.17,0.38,6
3890,5.0,0.27,0.32,4.5,0.032,58.0,178.0,3.45,0.31,7
3891,6.0,0.49,0.0,2.3,0.068,15.0,33.0,3.58,0.59,6
3892,7.9,0.54,0.34,2.5,0.076,8.0,17.0,3.2,0.72,8
3893,6.8,0.11,0.27,8.6,0.044,45.0,104.0,3.2,0.37,6
3894,6.3,0.36,0.3,4.8,0.049,14.0,85.0,3.28,0.39,5
3895,6.0,0.16,0.22,1.6,0.042,36.0,106.0,3.24,0.32,6
3896,7.0,0.31,0.52,1.7,0.029,5.0,61.0,3.07,0.43,5
3897,6.6,0.25,0.41,7.4,0.043,29.0,151.0,3.15,0.6,7
3898,6.3,0.495,0.22,1.8,0.046,31.0,140.0,3.39,0.54,6
3899,7.4,0.28,0.36,14.6,0.048,35.0,161.0,3.14,0.56,5
3900,6.9,0.25,0.26,5.2,0.024,36.0,135.0,3.16,0.72,7
3901,7.8,0.965,0.6,65.8,0.074,8.0,160.0,3.39,0.69,6
3902,7.0,0.23,0.28,2.7,0.053,16.0,92.0,3.18,0.56,5
3903,5.2,0.155,0.33,1.6,0.028,13.0,59.0,3.3,0.84,8
3904,7.0,0.27,0.36,20.7,0.045,45.0,170.0,3.0,0.45,6
3905,12.7,0.6,0.49,2.8,0.075,5.0,19.0,3.14,0.57,5
3906,6.6,0.21,0.39,2.3,0.041,31.0,102.0,3.22,0.58,7
3907,5.1,0.21,0.28,1.4,0.047,48.0,148.0,3.5,0.49,5
3908,6.0,0.14,0.37,1.2,0.032,63.0,148.0,3.32,0.44,5
3909,6.3,0.21,0.58,10.0,0.081,34.0,126.0,2.95,0.46,5
3910,6.5,0.18,0.41,14.2,0.039,47.0,129.0,3.28,0.72,7
3911,6.7,0.3,0.44,18.75,0.057,65.0,224.0,3.11,0.53,5
3912,6.3,0.33,0.42,17.2,0.037,57.0,170.0,3.26,0.57,6
3913,8.0,0.45,0.28,10.8,0.051,25.0,157.0,3.06,0.47,7
3914,10.3,0.41,0.42,2.4,0.213,6.0,14.0,3.19,0.62,6
3915,6.2,0.26,0.32,15.3,0.031,64.0,185.0,3.31,0.61,5
3916,6.7,0.21,0.48,14.8,0.05,31.0,195.0,2.95,0.75,6
3917,7.0,0.22,0.32,1.6,0.045,40.0,120.0,2.98,0.44,6
3918,6.7,0.35,0.32,9.0,0.032,29.0,113.0,3.13,0.65,7
3919,6.9,0.44,0.42,8.5,0.048,10.0,147.0,3.32,0.46,6
3920,7.3,0.52,0.32,2.1,0.07,51.0,70.0,3.34,0.82,6
3921,8.5,0.32,0.42,2.3,0.075,12.0,19.0,3.14,0.71,7
3922,9.1,0.795,0.0,2.6,0.096,11.0,26.0,3.35,0.83,6
3923,8.3,0.76,0.29,4.2,0.075,12.0,16.0,3.45,0.68,6
3924,7.1,0.31,0.38,1.2,0.036,10.0,124.0,3.14,0.44,6
3925,7.1,0.28,0.35,3.5,0.028,35.0,91.0,2.96,0.33,5
3926,6.2,0.22,0.27,1.5,0.064,20.0,132.0,3.22,0.46,6
3927,7.6,0.19,0.32,18.75,0.047,32.0,193.0,3.1,0.5,7
3928,7.0,0.65,0.02,2.1,0.066,8.0,25.0,3.47,0.67,6
3929,7.5,0.33,0.48,19.45,0.048,55.0,243.0,2.95,0.4,5
3930,5.7,0.22,0.22,16.65,0.044,39.0,110.0,3.24,0.48,6
3931,7.9,0.44,0.26,4.45,0.033,23.0,100.0,3.17,0.52,6
3932,6.9,0.84,0.21,4.1,0.074,16.0,65.0,3.53,0.72,6
3933,7.6,0.38,0.28,4.2,0.029,7.0,112.0,3.0,0.41,6
3934,6.9,0.33,0.62,7.5,0.038,46.0,132.0,3.23,0.43,7
3935,6.3,0.36,0.5,8.3,0.053,51.0,202.0,3.2,0.51,6
3936,6.2,0.23,0.36,17.2,0.039,37.0,130.0,3.23,0.43,6
3937,6.0,0.34,0.66,15.9,0.046,26.0,164.0,3.14,0.5,6
3938,9.9,0.4,0.53,6.7,0.097,6.0,19.0,3.27,0.82,7
3939,7.7,0.54,0.26,1.9,0.089,23.0,147.0,3.26,0.59,5
3940,6.8,0.11,0.27,8.6,0.044,45.0,104.0,3.2,0.37,6
3941,6.8,0.29,0.49,1.4,0.142,52.0,148.0,3.08,0.49,6
3942,8.4,0.65,0.6,2.1,0.112,12.0,90.0,3.2,0.52,5
3943,6.7,0.18,0.31,10.6,0.035,42.0,143.0,3.08,0.49,7
3944,8.2,0.22,0.3,1.8,0.047,47.0,185.0,3.13,0.5,6
3945,7.5,0.19,0.49,1.8,0.055,19.0,110.0,3.33,0.44,5
3946,6.6,0.28,0.09,10.9,0.051,37.0,131.0,2.93,0.62,6
3947,7.0,0.15,0.29,16.4,0.058,45.0,110.0,3.15,0.37,6
3948,6.9,0.84,0.21,4.1,0.074,16.0,65.0,3.53,0.72,6
3949,6.6,0.19,0.43,10.9,0.045,53.0,154.0,3.52,0.77,6
3950,10.7,0.9,0.34,6.6,0.112,23.0,99.0,3.22,0.68,5
3951,8.6,0.18,0.28,0.8,0.032,25.0,78.0,2.99,0.38,5
3952,7.8,0.26,0.49,3.2,0.027,28.0,87.0,3.03,0.32,7
3953,6.8,0.785,0.0,2.4,0.104,14.0,30.0,3.52,0.55,6
3954,6.1,0.4,0.31,0.9,0.048,23.0,170.0,3.22,0.77,6
3955,6.2,0.35,0.31,2.6,0.036,37.0,92.0,3.27,0.53,7
3956,6.8,0.28,0.36,8.0,0.045,28.0,123.0,3.02,0.37,6
3957,6.2,0.52,0.08,4.4,0.071,11.0,32.0,3.56,0.63,6
3958,6.6,0.725,0.09,5.5,0.117,9.0,17.0,3.35,0.49,6
3959,5.3,0.31,0.38,10.5,0.031,53.0,140.0,3.34,0.46,6
3960,7.5,0.77,0.2,8.1,0.098,30.0,92.0,3.2,0.58,5
3961,7.1,0.44,0.27,8.4,0.057,60.0,160.0,3.16,0.36,6
3962,8.0,0.2,0.3,8.1,0.037,42.0,130.0,3.1,0.67,6
3963,6.3,0.27,0.49,1.2,0.063,35.0,92.0,3.38,0.42,6
3964,8.6,0.49,0.51,2.0,0.422,16.0,62.0,3.03,1.17,5
3965,7.8,0.56,0.19,2.1,0.081,15.0,105.0,3.33,0.54,5
3966,6.4,0.28,0.27,11.0,0.042,45.0,148.0,3.14,0.46,5
3967,5.8,0.18,0.28,1.3,0.034,9.0,94.0,3.21,0.52,6
3968,6.2,0.255,0.27,1.3,0.037,30.0,86.0,3.05,0.59,7
3969,6.7,0.2,0.37,1.65,0.025,42.0,103.0,3.11,0.45,5
3970,7.6,0.32,0.36,1.6,0.04,32.0,155.0,3.23,0.52,6
3971,6.0,0.25,0.4,5.7,0.052,56.0,152.0,3.16,0.88,6
3972,6.8,0.18,0.3,12.8,0.062,19.0,171.0,3.0,0.52,7
3973,7.4,0.18,0.31,1.4,0.058,38.0,167.0,3.16,0.53,7
3974,6.0,0.26,0.15,1.3,0.06,51.0,154.0,3.14,0.51,5
3975,6.7,0.42,0.46,9.7,0.054,67.0,234.0,3.23,0.5,5
3976,6.8,0.61,0.2,1.8,0.077,11.0,65.0,3.54,0.58,5
3977,7.2,0.23,0.39,14.2,0.058,49.0,192.0,2.98,0.48,7
3978,4.7,0.455,0.18,1.9,0.036,33.0,106.0,3.21,0.83,7
3979,8.0,0.28,0.32,7.6,0.045,61.0,204.0,3.1,0.55,6
3980,7.8,0.15,0.24,7.7,0.047,21.0,98.0,2.94,0.31,6
3981,5.6,0.295,0.2,2.2,0.049,18.0,134.0,3.21,0.68,5
3982,10.6,1.025,0.43,2.8,0.08,21.0,84.0,3.06,0.57,5
3983,6.3,0.25,0.23,14.9,0.039,47.0,142.0,3.14,0.35,6
3984,8.0,0.29,0.49,11.7,0.035,40.0,131.0,3.14,0.34,5
3985,7.9,0.12,0.49,5.2,0.049,33.0,152.0,3.18,0.47,6
3986,10.1,0.27,0.54,2.3,0.065,7.0,26.0,3.17,0.53,6
3987,8.8,0.39,0.34,5.9,0.055,33.0,128.0,2.95,0.51,6
3988,5.9,0.18,0.28,1.0,0.037,24.0,88.0,3.29,0.55,7
3989,6.1,0.26,0.51,2.2,0.05,61.0,154.0,3.08,0.6,6
3990,8.5,0.37,0.32,1.8,0.066,26.0,51.0,3.38,0.72,6
3991,6.7,0.31,0.42,6.4,0.057,25.0,148.0,3.16,0.45,5
3992,11.1,0.31,0.53,2.2,0.06,3.0,10.0,3.02,0.83,7
3993,7.4,0.36,0.3,1.8,0.074,17.0,24.0,3.24,0.7,8
3994,6.8,0.28,0.4,22.0,0.048,48.0,167.0,2.93,0.5,5
3995,5.5,0.32,0.13,1.3,0.037,45.0,156.0,3.26,0.38,5
3996,11.5,0.59,0.59,2.6,0.087,13.0,49.0,3.18,0.65,6
3997,5.5,0.16,0.31,1.2,0.026,31.0,68.0,3.33,0.44,6
3998,6.3,0.13,0.42,1.1,0.043,63.0,146.0,3.13,0.72,7
3999,5.4,0.59,0.07,7.0,0.045,36.0,147.0,3.34,0.57,6
4000,6.4,0.27,0.45,8.3,0.05,52.0,196.0,3.18,0.48,5
4001,7.4,0.25,0.28,7.25,0.028,14.0,78.0,2.94,0.37,7
4002,8.0,0.22,0.42,14.6,0.044,45.0,163.0,3.21,0.69,7
4003,6.2,0.21,0.38,6.8,0.036,64.0,245.0,3.06,0.36,6
4004,7.1,0.24,0.41,17.8,0.046,39.0,145.0,3.32,0.39,5
4005,7.9,0.27,0.27,1.7,0.034,25.0,122.0,2.97,0.51,6
4006,6.7,0.24,0.32,9.0,0.023,20.0,109.0,3.34,0.35,6
4007,5.6,0.41,0.22,7.1,0.05,44.0,154.0,3.3,0.4,5
4008,5.5,0.17,0.23,2.9,0.039,10.0,108.0,3.28,0.5,5
4009,7.6,0.49,0.33,1.9,0.074,27.0,85.0,3.41,0.58,5
4010,4.7,0.67,0.09,1.0,0.02,5.0,9.0,3.3,0.34,5
4011,6.5,0.28,0.35,9.8,0.067,61.0,180.0,3.15,0.57,4
4012,4.9,0.345,0.34,1.0,0.068,32.0,143.0,3.24,0.4,5
4013,6.9,0.19,0.35,1.7,0.036,33.0,101.0,3.21,0.54,7
4014,6.5,0.23,0.2,7.5,0.05,44.0,179.0,3.18,0.48,5
4015,6.3,0.23,0.21,5.1,0.035,29.0,142.0,3.36,0.33,7
4016,5.6,0.22,0.32,1.2,0.024,29.0,97.0,3.2,0.46,7
4017,6.8,0.18,0.24,9.8,0.058,64.0,188.0,3.13,0.51,6
4018,9.7,0.55,0.17,2.9,0.087,20.0,53.0,3.14,0.61,5
4019,6.8,0.63,0.04,1.3,0.058,25.0,133.0,3.17,0.39,4
4020,5.8,0.17,0.36,1.3,0.036,11.0,70.0,3.43,0.68,7
4021,7.2,0.63,0.0,1.9,0.097,14.0,38.0,3.37,0.58,6
4022,6.7,0.11,0.26,14.8,0.053,44.0,95.0,3.2,0.35,6
4023,6.4,0.18,0.48,18.0,0.054,56.0,183.0,2.98,0.61,6
4024,6.3,0.29,0.29,3.3,0.037,32.0,140.0,3.17,0.36,7
4025,6.0,0.45,0.42,1.1,0.051,61.0,197.0,3.02,0.4,5
4026,6.2,0.16,0.32,1.1,0.036,74.0,184.0,3.22,0.41,6
4027,7.5,0.24,0.31,13.0,0.049,46.0,217.0,3.08,0.53,5
4028,7.0,0.16,0.32,8.3,0.045,38.0,126.0,3.21,0.34,5
4029,8.3,0.18,0.37,1.2,0.049,6.0,94.0,3.18,0.52,5
4030,6.2,0.15,0.27,11.0,0.035,46.0,116.0,3.12,0.38,6
4031,6.8,0.17,0.17,5.1,0.049,26.0,82.0,3.0,0.38,6
4032,7.0,0.36,0.21,2.3,0.086,20.0,65.0,3.4,0.54,6
4033,7.9,0.14,0.74,1.2,0.028,30.0,165.0,3.08,0.82,6
4034,6.8,0.34,0.27,5.2,0.06,14.0,169.0,3.27,0.57,6
4035,7.7,0.31,0.36,4.3,0.026,15.0,87.0,3.11,0.48,5
4036,8.1,0.82,0.0,4.1,0.095,5.0,14.0,3.36,0.53,5
4037,7.1,0.21,0.27,8.6,0.056,26.0,111.0,2.95,0.52,5
4038,9.9,0.53,0.57,2.4,0.093,30.0,52.0,3.19,0.76,7
4039,8.0,0.34,0.25,6.4,0.035,38.0,103.0,2.91,0.23,6
4040,7.5,0.38,0.29,12.7,0.05,25.0,209.0,3.25,0.59,6
4041,7.3,0.24,0.34,7.5,0.048,29.0,152.0,3.1,0.54,5
4042,6.4,0.23,0.35,4.6,0.039,43.0,147.0,3.18,0.4,7
4043,5.6,0.18,0.58,1.25,0.034,29.0,129.0,3.51,0.6,7
4044,8.2,0.915,0.27,2.1,0.088,7.0,23.0,3.26,0.47,4
4045,6.6,0.33,0.31,1.3,0.02,29.0,89.0,3.26,0.44,8
4046,5.5,0.35,0.35,1.1,0.045,14.0,167.0,3.34,0.68,6
4047,6.6,0.3,0.24,1.2,0.034,17.0,121.0,3.13,0.36,5
4048,7.9,0.46,0.32,4.1,0.033,40.0,138.0,3.18,0.44,7
4049,7.5,0.26,0.38,5.7,0.021,23.0,125.0,3.13,0.62,6
4050,7.3,0.34,0.3,9.4,0.057,34.0,178.0,3.15,0.44,6
4051,10.2,0.67,0.39,1.9,0.054,6.0,17.0,3.17,0.47,5
4052,6.3,0.41,0.22,7.3,0.035,23.0,117.0,3.2,0.39,7
4053,6.1,0.22,0.31,1.4,0.039,40.0,129.0,3.45,0.59,5
4054,8.0,0.3,0.28,5.7,0.044,31.0,124.0,3.16,0.51,6
4055,8.7,0.63,0.28,2.7,0.096,17.0,69.0,3.26,0.63,6
4056,6.0,0.34,0.24,5.4,0.06,23.0,126.0,3.25,0.44,7
4057,8.2,0.6,0.17,2.3,0.072,11.0,73.0,3.2,0.45,5
4058,8.1,0.34,0.28,7.5,0.04,70.0,230.0,3.14,0.55,6
4059,8.8,0.17,0.38,1.8,0.04,39.0,148.0,3.16,0.67,6
4060,7.3,0.4,0.28,6.5,0.037,26.0,97.0,3.16,0.58,7
4061,8.9,0.3,0.35,4.6,0.032,32.0,148.0,3.15,0.45,7
4062,7.8,0.18,0.46,13.6,0.052,38.0,118.0,3.15,0.5,6
4063,8.6,0.31,0.3,0.9,0.045,16.0,109.0,2.95,0.39,5
4064,7.4,0.74,0.07,1.7,0.086,15.0,48.0,3.12,0.48,5
4065,5.9,0.26,0.25,12.5,0.034,38.0,152.0,3.33,0.43,5
4066,8.3,0.2,0.74,4.45,0.044,33.0,130.0,3.25,0.42,6
4067,8.1,0.24,0.38,4.3,0.044,49.0,172.0,3.37,0.74,6
4068,7.5,0.57,0.08,2.6,0.089,14.0,27.0,3.3,0.59,6
4069,6.1,0.4,0.18,9.0,0.051,28.5,259.0,3.19,0.5,5
4070,7.3,0.22,0.37,14.3,0.063,48.0,191.0,2.89,0.38,6
4071,7.0,0.24,0.3,4.2,0.04,41.0,213.0,3.28,0.49,6
4072,6.6,0.64,0.31,6.1,0.083,7.0,49.0,3.35,0.68,5
4073,5.1,0.305,0.13,1.75,0.036,17.0,73.0,3.4,0.51,5
4074,6.9,0.48,0.2,1.9,0.082,9.0,23.0,3.39,0.43,4
4075,6.0,0.23,0.15,9.7,0.048,101.0,207.0,3.05,0.3,5
4076,7.6,0.48,0.28,10.4,0.049,57.0,205.0,3.24,0.45,5
4077,7.7,0.58,0.01,1.8,0.088,12.0,18.0,3.32,0.56,7
4078,8.0,0.58,0.28,3.2,0.066,21.0,114.0,3.22,0.54,6
4079,5.8,0.24,0.28,1.4,0.038,40.0,76.0,3.1,0.29,7
4080,6.8,0.48,0.08,1.8,0.074,40.0,64.0,3.12,0.49,5
4081,6.0,0.25,0.4,5.7,0.052,56.0,152.0,3.16,0.88,6
4082,10.8,0.4,0.41,2.2,0.084,7.0,17.0,3.08,0.67,6
4083,11.6,0.41,0.54,1.5,0.095,22.0,41.0,3.02,0.76,7
4084,6.4,0.38,0.19,4.5,0.038,36.0,119.0,3.07,0.42,6
4085,5.3,0.23,0.56,0.9,0.041,46.0,141.0,3.16,0.62,5
4086,6.4,0.22,0.31,13.9,0.04,57.0,135.0,3.21,0.38,5
4087,6.6,0.26,0.46,6.9,0.047,59.0,183.0,3.2,0.45,5
4088,6.9,0.19,0.39,8.0,0.028,22.0,84.0,3.11,0.66,6
4089,6.5,0.5,0.22,4.1,0.036,35.0,131.0,3.26,0.55,7
4090,7.2,0.2,0.22,1.6,0.044,17.0,101.0,3.37,0.53,5
4091,6.6,0.33,0.24,16.05,0.045,31.0,147.0,3.08,0.52,5
4092,8.9,0.745,0.18,2.5,0.077,15.0,48.0,3.2,0.47,6
4093,5.6,0.54,0.04,1.7,0.049,5.0,13.0,3.72,0.58,5
4094,6.3,0.27,0.46,11.1,0.053,44.0,177.0,3.18,0.67,5
4095,6.6,0.2,0.14,4.4,0.184,35.0,168.0,2.93,0.45,6
4096,6.6,0.23,0.24,3.9,0.045,36.0,138.0,3.15,0.64,7
4097,8.6,0.49,0.29,2.0,0.11,19.0,133.0,2.93,1.98,5
4098,6.0,0.32,0.3,1.9,0.033,41.0,142.0,3.29,0.42,7
4099,5.8,0.22,0.29,1.3,0.036,25.0,68.0,3.24,0.35,6
4100,6.4,0.23,0.35,4.6,0.039,43.0,147.0,3.18,0.4,7
4101,7.2,0.23,0.82,1.3,0.149,70.0,109.0,2.93,0.42,6
4102,9.3,0.4,0.49,2.5,0.085,38.0,142.0,3.22,0.55,5
4103,8.0,0.42,0.17,2.0,0.073,6.0,18.0,3.29,0.61,6
4104,6.2,0.35,0.29,7.3,0.044,56.0,244.0,3.36,0.55,6
4105,8.2,0.635,0.1,2.1,0.073,25.0,60.0,3.29,0.75,6
4106,7.1,0.25,0.49,3.0,0.03,30.0,96.0,3.13,0.39,7
4107,8.5,0.3,0.28,3.1,0.054,54.0,174.0,3.21,0.43,6
4108,7.8,0.26,0.31,3.6,0.025,22.0,100.0,2.99,0.47,7
4109,7.5,0.24,0.31,13.1,0.05,26.0,180.0,3.05,0.53,6
4110,8.2,1.0,0.09,2.3,0.065,7.0,37.0,3.32,0.55,6
4111,8.7,0.82,0.02,1.2,0.07,36.0,48.0,3.2,0.58,5
4112,5.2,0.24,0.45,3.8,0.027,21.0,128.0,3.55,0.49,8
4113,9.0,0.53,0.49,1.9,0.171,6.0,25.0,3.27,0.61,6
4114,9.0,0.27,0.35,4.9,0.028,27.0,95.0,3.04,0.4,6
4115,6.7,0.24,0.41,8.7,0.036,29.0,148.0,3.22,0.62,6
4116,8.0,0.25,0.27,9.7,0.036,15.0,85.0,2.99,0.36,6
4117,11.3,0.34,0.45,2.0,0.082,6.0,15.0,2.94,0.66,6
4118,7.3,0.23,0.37,1.9,0.041,51.0,165.0,3.26,0.4,8
4119,5.1,0.35,0.26,6.8,0.034,36.0,120.0,3.38,0.4,6
4120,6.2,0.15,0.46,1.6,0.039,38.0,123.0,3.38,0.51,6
4121,5.9,0.24,0.34,2.0,0.037,40.0,108.0,3.19,0.5,6
4122,8.9,0.3,0.35,4.6,0.032,32.0,148.0,3.15,0.45,7
4123,6.4,0.27,0.19,1.9,0.085,21.0,196.0,3.49,0.64,4
4124,6.9,0.35,0.74,1.0,0.044,18.0,132.0,3.13,0.55,5
4125,5.9,0.2,0.23,1.5,0.037,38.0,93.0,3.36,0.49,6
4126,8.5,0.47,0.27,1.9,0.058,18.0,38.0,3.16,0.85,6
4127,8.7,0.675,0.1,1.6,0.09,4.0,11.0,3.31,0.65,5
4128,7.2,0.45,0.15,2.0,0.078,10.0,28.0,3.29,0.51,6
4129,7.1,0.875,0.05,5.7,0.082,3.0,14.0,3.4,0.52,3
4130,7.9,1.04,0.05,2.2,0.084,13.0,29.0,3.22,0.55,6
4131,6.8,0.705,0.25,3.2,0.048,10.0,57.0,3.36,0.52,4
4132,7.2,0.36,0.46,2.1,0.074,24.0,44.0,3.4,0.85,7
4133,7.8,0.59,0.33,2.0,0.074,24.0,120.0,3.25,0.54,5
4134,8.0,0.43,0.36,2.3,0.075,10.0,48.0,3.34,0.46,5
4135,6.5,0.3,0.29,2.25,0.037,8.0,210.0,3.19,0.62,5
4136,6.1,0.27,0.32,6.2,0.048,47.0,161.0,3.22,0.6,6
4137,6.4,0.32,0.27,4.9,0.034,18.0,122.0,3.36,0.71,6
4138,6.6,0.52,0.04,2.2,0.069,8.0,15.0,3.4,0.63,6
4139,12.8,0.3,0.74,2.6,0.095,9.0,28.0,3.2,0.77,7
4140,8.2,0.28,0.42,1.8,0.031,30.0,93.0,3.09,0.39,5
4141,6.9,0.28,0.41,1.7,0.05,10.0,136.0,3.16,0.71,6
4142,4.8,0.29,0.23,1.1,0.044,38.0,180.0,3.28,0.34,6
4143,5.8,0.14,0.15,6.1,0.042,27.0,123.0,3.06,0.6,6
4144,7.5,0.28,0.78,12.1,0.041,53.0,161.0,2.98,0.44,5
4145,6.0,0.21,0.34,2.0,0.042,63.0,123.0,3.44,0.42,6
4146,5.8,0.27,0.4,1.2,0.076,47.0,130.0,3.13,0.45,6
4147,8.6,0.22,0.36,1.9,0.064,53.0,77.0,3.47,0.87,7
4148,8.4,0.58,0.27,12.15,0.033,37.0,116.0,2.99,0.39,6
4149,7.3,0.51,0.18,2.1,0.07,12.0,28.0,3.52,0.73,6
4150,10.6,0.28,0.39,15.5,0.069,6.0,23.0,3.12,0.66,5
4151,8.6,0.47,0.3,3.0,0.076,30.0,135.0,3.3,0.53,5
4152,5.8,0.36,0.26,3.3,0.038,40.0,153.0,3.34,0.55,6
4153,6.4,0.15,0.36,1.8,0.034,43.0,150.0,3.42,0.69,8
4154,7.3,0.28,0.54,12.9,0.049,62.0,162.5,3.06,0.45,6
4155,6.2,0.66,0.48,1.2,0.029,29.0,75.0,3.33,0.39,8
4156,7.4,0.36,0.33,1.4,0.025,27.0,55.0,3.21,0.33,6
4157,7.1,0.33,0.18,6.3,0.094,27.0,166.0,2.9,0.49,5
4158,7.2,0.27,0.28,15.2,0.046,6.0,41.0,3.17,0.39,6
4159,6.2,0.36,0.45,10.4,0.06,22.0,184.0,3.31,0.56,6
4160,6.8,0.17,0.34,2.0,0.04,38.0,111.0,3.24,0.45,6
4161,6.2,0.24,0.35,1.2,0.038,22.0,167.0,3.1,0.48,6
4162,6.2,0.3,0.21,1.1,0.032,31.0,111.0,2.97,0.42,6
4163,5.6,0.18,0.58,1.25,0.034,29.0,129.0,3.51,0.6,7
4164,6.0,0.22,0.28,1.1,0.034,47.0,90.0,3.22,0.38,6
4165,5.7,0.26,0.25,10.4,0.02,7.0,57.0,3.39,0.37,5
4166,6.7,0.31,0.33,2.0,0.033,12.0,74.0,3.29,0.65,6
4167,8.2,0.24,0.34,5.1,0.062,8.0,22.0,3.22,0.94,6
4168,5.9,0.34,0.3,3.8,0.035,57.0,135.0,3.09,0.34,6
4169,7.8,0.13,0.3,1.8,0.04,43.0,179.0,3.43,0.41,5
4170,7.0,0.62,0.18,1.5,0.062,7.0,50.0,3.08,0.6,5
4171,6.1,0.18,0.36,2.0,0.038,20.0,249.5,3.37,0.79,6
4172,8.0,0.77,0.32,2.1,0.079,16.0,74.0,3.27,0.5,6
4173,6.5,0.39,0.23,5.4,0.051,25.0,149.0,3.24,0.35,5
4174,6.6,0.19,0.28,1.1,0.044,38.0,100.0,3.22,0.69,6
4175,6.9,0.38,0.25,9.8,0.04,28.0,191.0,3.28,0.61,5
4176,10.0,0.56,0.24,2.2,0.079,19.0,58.0,3.18,0.56,6
4177,8.0,0.6,0.08,2.6,0.056,3.0,7.0,3.22,0.37,5
4178,7.2,0.49,0.18,2.7,0.069,13.0,34.0,3.29,0.48,6
4179,6.2,0.34,0.3,11.1,0.047,28.0,237.0,3.18,0.49,5
4180,8.4,0.3,0.25,17.75,0.047,25.0,218.0,2.98,0.66,5
4181,7.2,0.24,0.4,1.4,0.045,31.0,106.0,2.88,0.38,6
4182,5.6,0.28,0.4,6.1,0.034,36.0,118.0,3.21,0.43,7
4183,6.8,0.44,0.37,5.1,0.047,46.0,201.0,3.08,0.65,4
4184,7.0,0.31,0.39,7.5,0.055,42.0,218.0,3.37,0.54,5
4185,6.7,0.64,0.3,1.2,0.03,18.0,76.0,3.16,0.6,4
4186,7.0,0.19,0.23,5.7,0.123,27.0,104.0,3.04,0.54,6
4187,7.0,0.22,0.39,2.1,0.055,39.0,198.0,3.52,0.54,6
4188,6.9,0.63,0.33,6.7,0.235,66.0,115.0,3.22,0.56,5
4189,6.2,0.2,0.32,2.8,0.05,17.0,126.0,3.18,0.55,6
4190,6.0,0.28,0.27,2.3,0.051,23.0,147.0,3.23,0.67,6
4191,7.2,0.31,0.46,5.0,0.04,3.0,29.0,3.04,0.53,4
4192,8.6,0.16,0.49,7.3,0.043,9.0,63.0,3.13,0.59,6
4193,12.5,0.28,0.54,2.3,0.082,12.0,29.0,3.11,1.36,7
4194,6.8,0.19,0.33,1.3,0.031,22.0,87.0,3.08,0.62,7
4195,7.4,0.27,0.26,11.8,0.053,55.0,173.0,3.11,0.6,5
